VMAF_SYCL_CHECKSUM path=host frame=75 slot=1 dis crc=0x77a96272
VMAF_SYCL_CHECKSUM path=host frame=76 slot=0 ref crc=0x7282a894
VMAF_SYCL_CHECKSUM path=host frame=76 slot=0 dis crc=0xcd025016
VMAF_SYCL_CHECKSUM path=host frame=77 slot=1 ref crc=0xd1e13c05
VMAF_SYCL_CHECKSUM path=host frame=77 slot=1 dis crc=0x91b9539b
VMAF_SYCL_CHECKSUM path=host frame=78 slot=0 ref crc=0xda0f824d
VMAF_SYCL_CHECKSUM path=host frame=78 slot=0 dis crc=0x1f602ae7
VMAF_SYCL_CHECKSUM path=host frame=79 slot=1 ref crc=0xeac1fb9d
VMAF_SYCL_CHECKSUM path=host frame=79 slot=1 dis crc=0x36bf2af4
VMAF_SYCL_CHECKSUM path=host frame=80 slot=0 ref crc=0xc0726d09
VMAF_SYCL_CHECKSUM path=host frame=80 slot=0 dis crc=0x452fbe86
VMAF_SYCL_CHECKSUM path=host frame=81 slot=1 ref crc=0xad01e696
VMAF_SYCL_CHECKSUM path=host frame=81 slot=1 dis crc=0xe4f9aa0c
VMAF_SYCL_CHECKSUM path=host frame=82 slot=0 ref crc=0xdee12736
VMAF_SYCL_CHECKSUM path=host frame=82 slot=0 dis crc=0x52b7d9f6
VMAF_SYCL_CHECKSUM path=host frame=83 slot=1 ref crc=0x77678205
VMAF_SYCL_CHECKSUM path=host frame=83 slot=1 dis crc=0xc12ac10d
VMAF_SYCL_CHECKSUM path=host frame=84 slot=0 ref crc=0x29969dfd
VMAF_SYCL_CHECKSUM path=host frame=84 slot=0 dis crc=0x355156d3
VMAF_SYCL_CHECKSUM path=host frame=85 slot=1 ref crc=0xee8973cc
VMAF_SYCL_CHECKSUM path=host frame=85 slot=1 dis crc=0xf22236a4
VMAF_SYCL_CHECKSUM path=host frame=86 slot=0 ref crc=0x771d1dc9
VMAF_SYCL_CHECKSUM path=host frame=86 slot=0 dis crc=0x603fefb3
VMAF_SYCL_CHECKSUM path=host frame=87 slot=1 ref crc=0xa9e06ae9
